Time [s],Channel 2,Channel 3
15.188598292,1,0
15.188598375,1,1
15.188598500,1,0
15.188598542,1,1
15.188598583,1,0
15.188598625,1,1
15.188598750,1,0
15.188598792,1,1
15.188598833,1,0
15.188598917,1,1
15.188599042,1,0
15.188599083,1,1
15.188599125,1,0
15.188599167,1,1
15.188599292,1,0
15.188599333,1,1
15.188599375,1,0
15.188599458,1,1
15.188599583,1,0
15.188599625,1,1
15.188599667,1,0
15.188599708,1,1
15.188599833,1,0
15.188599875,1,1
15.188599917,1,0
15.188600000,1,1
15.188600125,1,0
15.188600167,1,1
15.188600208,1,0
15.188600250,1,1
15.188600375,1,0
15.188600417,1,1
15.188600458,1,0
15.188600542,1,1
15.188600667,1,0
15.188600708,1,1
15.188600750,1,0
15.188600792,1,1
15.188600917,1,0
15.188600958,1,1
15.188601000,1,0
15.188601083,1,1
15.188601208,1,0
15.188601250,1,1
15.188601292,1,0
15.188601333,1,1
15.188601458,1,0
15.188601500,1,1
15.188601542,1,0
15.188601625,1,1
15.188601750,1,0
15.188601792,1,1
15.188601833,1,0
15.188601875,1,1
15.188602000,1,0
15.188602167,1,1
15.188602292,1,0
15.188602333,1,1
15.188602375,1,0
15.188602417,1,1
15.188602542,1,0
15.188602708,1,1
15.188602833,1,0
15.188602875,1,1
15.188602917,1,0
15.188602958,1,1
15.188603083,1,0
15.188603250,1,1
15.188603375,1,0
15.188603417,1,1
15.188603458,1,0
15.188603500,1,1
15.188603667,1,0
15.188603792,1,1
15.188603917,1,0
15.188603958,1,1
15.188604000,1,0
15.188604083,1,1
15.188604208,1,0
15.188604333,1,1
15.188604458,1,0
15.188604500,1,1
15.188604542,1,0
15.188604625,1,1
15.188604750,1,0
15.188604875,1,1
15.188605000,1,0
15.188605042,1,1
15.188605083,1,0
15.188605167,1,1
15.188605292,1,0
15.188605417,1,1
15.188605542,1,0
15.188605583,1,1
15.188605625,1,0
15.188605708,1,1
15.188605833,1,0
15.188605875,1,1
15.188605917,1,0
15.188605958,1,1
15.188606083,1,0
15.188606125,1,1
15.188606167,1,0
15.188606250,1,1
15.188606375,1,0
15.188606417,1,1
15.188606458,1,0
15.188606500,1,1
15.188606625,1,0
15.188606667,1,1
15.188606708,1,0
15.188606792,1,1
15.188606917,1,0
15.188606958,1,1
15.188607000,1,0
15.188607042,1,1
15.188607167,1,0
15.188607208,1,1
15.188607250,1,0
15.188607333,1,1
15.188607458,1,0
15.188607500,1,1
15.188607542,1,0
15.188607583,1,1
15.188607708,1,0
15.188607750,1,1
15.188607792,1,0
15.188607875,1,1
15.188608000,1,0
15.188608042,1,1
15.188608083,1,0
15.188608125,1,1
15.188608250,1,0
15.188608292,1,1
15.188608333,1,0
15.188608417,1,1
15.188608542,1,0
15.188608583,1,1
15.188608625,1,0
15.188608667,1,1
15.188608792,1,0
15.188608833,1,1
15.188608875,1,0
15.188608958,1,1
15.188609083,1,0
15.188609125,1,1
15.188609167,1,0
15.188609208,1,1
15.188609333,1,0
15.188609375,1,1
15.188609417,1,0
15.188609500,1,1
15.188609625,1,0
15.188609667,1,1
15.188609708,1,0
15.188609750,1,1
15.188609875,1,0
15.188609917,1,1
15.188609958,1,0
15.188610042,1,1
15.188610167,1,0
15.188610208,1,1
15.188610250,1,0
15.188610292,1,1
15.188610417,1,0
15.188610458,1,1
15.188610500,1,0
15.188610583,1,1
15.188610708,1,0
15.188610750,1,1
15.188610792,1,0
15.188610833,1,1
15.188610958,1,0
15.188611000,1,1
15.188611042,1,0
15.188611125,1,1
15.188611250,1,0
15.188611292,1,1
15.188611333,1,0
15.188611375,1,1
15.188611500,1,0
15.188611542,1,1
15.188611583,1,0
15.188611667,1,1
15.188611792,1,0
15.188611833,1,1
15.188611875,1,0
15.188611917,1,1
15.188612042,1,0
15.188612083,1,1
15.188612125,1,0
15.188612208,1,1
15.188612333,1,0
15.188612375,1,1
15.188612417,1,0
15.188612458,1,1
15.188612583,1,0
15.188612625,1,1
15.188612667,1,0
15.188612750,1,1
15.188612875,1,0
15.188612917,1,1
15.188612958,1,0
15.188613000,1,1
15.188613125,1,0
15.188613292,1,1
15.188613417,1,0
15.188613458,1,1
15.188613500,1,0
15.188613542,1,1
15.188613667,1,0
15.188613833,1,1
15.188613958,1,0
15.188614000,1,1
15.188614042,1,0
15.188614083,1,1
15.188614208,1,0
15.188614375,1,1
15.188614500,1,0
15.188614542,1,1
15.188614583,1,0
15.188614625,1,1
15.188614750,1,0
15.188614917,1,1
15.188615042,1,0
15.188615083,1,1
15.188615125,1,0
15.188615167,1,1
15.188615333,1,0
15.188615458,1,1
15.188615583,1,0
15.188615625,1,1
15.188615667,1,0
15.188615750,1,1
15.188615875,1,0
15.188616000,1,1
15.188616125,1,0
15.188616167,1,1
15.188616208,1,0
15.188616292,1,1
15.188616417,1,0
15.188616542,1,1
15.188616667,1,0
15.188616708,1,1
15.188616750,1,0
15.188616833,1,1
15.188616958,1,0
15.188617083,1,1
15.188617208,1,0
15.188617250,1,1
15.188617292,1,0
15.188617375,1,1
15.188617500,1,0
15.188617625,1,1
15.188617750,1,0
15.188617792,1,1
15.188617833,1,0
15.188617917,1,1
15.188618042,1,0
15.188618083,1,1
15.188618125,1,0
15.188618167,1,1
15.188618292,1,0
15.188618333,1,1
15.188618375,1,0
15.188618458,1,1
15.188618583,1,0
15.188618625,1,1
15.188618667,1,0
15.188618708,1,1
15.188618833,1,0
15.188618875,1,1
15.188618917,1,0
15.188619000,1,1
15.188619125,1,0
15.188619167,1,1
15.188619208,1,0
15.188619250,1,1
15.188619375,1,0
15.188619417,1,1
15.188619458,1,0
15.188619542,1,1
15.188619667,1,0
15.188619708,1,1
15.188619750,1,0
15.188619792,1,1
15.188619917,1,0
15.188619958,1,1
15.188620000,1,0
15.188620083,1,1
15.188620208,1,0
15.188620250,1,1
15.188620292,1,0
15.188620333,1,1
15.188620458,1,0
15.188620500,1,1
15.188620542,1,0
15.188620625,1,1
15.188620750,1,0
15.188620792,1,1
15.188620833,1,0
15.188620875,1,1
15.188621000,1,0
15.188621042,1,1
15.188621083,1,0
15.188621167,1,1
15.188621292,1,0
15.188621333,1,1
15.188621375,1,0
15.188621417,1,1
15.188621542,1,0
15.188621583,1,1
15.188621625,1,0
15.188621708,1,1
15.188621833,1,0
15.188621875,1,1
15.188621917,1,0
15.188621958,1,1
15.188622083,1,0
15.188622125,1,1
15.188622167,1,0
15.188622250,1,1
15.188622375,1,0
15.188622417,1,1
15.188622458,1,0
15.188622500,1,1
15.188622625,1,0
15.188622667,1,1
15.188622708,1,0
15.188622792,1,1
15.188622917,1,0
15.188622958,1,1
15.188623000,1,0
15.188623042,1,1
15.188623167,1,0
15.188623208,1,1
15.188623250,1,0
15.188623333,1,1
15.188623458,1,0
15.188623500,1,1
15.188623542,1,0
15.188623583,1,1
15.188623708,1,0
15.188623750,1,1
15.188623792,1,0
15.188623875,1,1
15.188624000,1,0
15.188624042,1,1
15.188624083,1,0
15.188624125,1,1
15.188624250,1,0
15.188624417,1,1
15.188624542,1,0
15.188624583,1,1
15.188624625,1,0
15.188624667,1,1
15.188624792,1,0
15.188624958,1,1
15.188625083,1,0
15.188625125,1,1
15.188625167,1,0
15.188625208,1,1
15.188625333,1,0
15.188625500,1,1
15.188625625,1,0
15.188625667,1,1
15.188625708,1,0
15.188625750,1,1
15.188625875,1,0
15.188626042,1,1
15.188626167,1,0
15.188626208,1,1
15.188626250,1,0
15.188626292,1,1
15.188626417,1,0
15.188626583,1,1
15.188626708,1,0
15.188626750,1,1
15.188626792,1,0
15.188626833,1,1
15.188627000,1,0
15.188627125,1,1
15.188627250,1,0
15.188627292,1,1
15.188627333,1,0
15.188627417,1,1
15.188627542,1,0
15.188627667,1,1
15.188627792,1,0
15.188627833,1,1
15.188627875,1,0
15.188627958,1,1
15.188628083,1,0
15.188628208,1,1
15.188628333,1,0
15.188628375,1,1
15.188628417,1,0
15.188628500,1,1
15.188628625,1,0
15.188628750,1,1
15.188628875,1,0
15.188628917,1,1
15.188628958,1,0
15.188629042,1,1
15.188629167,1,0
15.188629292,1,1
15.188629417,1,0
15.188629458,1,1
15.188629500,1,0
15.188629583,1,1
15.188629708,1,0
15.188629833,1,1
15.188629958,1,0
15.188630000,1,1
15.188630042,1,0
15.188630125,1,1
15.188630250,1,0
15.188630292,1,1
15.188630333,1,0
15.188630375,1,1
15.188630500,1,0
15.188630542,1,1
15.188630583,1,0
15.188630667,1,1
15.188630792,1,0
15.188630833,1,1
15.188630875,1,0
15.188630917,1,1
15.188631042,1,0
15.188631083,1,1
15.188631125,1,0
15.188631208,1,1
15.188631333,1,0
15.188631375,1,1
15.188631417,1,0
15.188631458,1,1
15.188631583,1,0
15.188631625,1,1
15.188631667,1,0
15.188631750,1,1
15.188631875,1,0
15.188631917,1,1
15.188631958,1,0
15.188632000,1,1
15.188632125,1,0
15.188632167,1,1
15.188632208,1,0
15.188632292,1,1
15.188632417,1,0
15.188632458,1,1
15.188632500,1,0
15.188632542,1,1
15.188632667,1,0
15.188632708,1,1
15.188632750,1,0
15.188632833,1,1
15.188632958,1,0
15.188633000,1,1
15.188633042,1,0
15.188633083,1,1
15.188633208,1,0
15.188633250,1,1
15.188633292,1,0
15.188633375,1,1
15.188633500,1,0
15.188633542,1,1
15.188633583,1,0
15.188633625,1,1
15.188633750,1,0
15.188633792,1,1
15.188633833,1,0
15.188633917,1,1
15.188634042,1,0
15.188634083,1,1
15.188634125,1,0
15.188634167,1,1
15.188634292,1,0
15.188634333,1,1
15.188634375,1,0
15.188634458,1,1
15.188634583,1,0
15.188634625,1,1
15.188634667,1,0
15.188634708,1,1
15.188634833,1,0
15.188634875,1,1
15.188634917,1,0
15.188635000,1,1
15.188635125,1,0
15.188635167,1,1
15.188635208,1,0
15.188635250,1,1
15.188635375,1,0
15.188635417,1,1
15.188635458,1,0
15.188635542,1,1
15.188635667,1,0
15.188635708,1,1
15.188635750,1,0
15.188635792,1,1
15.188635917,1,0
15.188636083,1,1
15.188636208,1,0
15.188636250,1,1
15.188636292,1,0
15.188636333,1,1
15.188636458,1,0
15.188636625,1,1
15.188636750,1,0
15.188636792,1,1
15.188636833,1,0
15.188636875,1,1
15.188637000,1,0
15.188637167,1,1
15.188637292,1,0
15.188637333,1,1
15.188637375,1,0
15.188637417,1,1
15.188637542,1,0
15.188637708,1,1
15.188637833,1,0
15.188637875,1,1
15.188637917,1,0
15.188637958,1,1
15.188638083,1,0
15.188638250,1,1
15.188638375,1,0
15.188638417,1,1
15.188638458,1,0
15.188638500,1,1
15.188638667,1,0
15.188638792,1,1
15.188638917,1,0
15.188638958,1,1
15.188639000,1,0
15.188639042,1,1
15.188639208,1,0
15.188639333,1,1
15.188639458,1,0
15.188639500,1,1
15.188639542,1,0
15.188639625,1,1
15.188639750,1,0
15.188639875,1,1
15.188640000,1,0
15.188640042,1,1
15.188640083,1,0
15.188640167,1,1
15.188640292,1,0
15.188640417,1,1
15.188640542,1,0
15.188640583,1,1
15.188640625,1,0
15.188640708,1,1
15.188640833,1,0
15.188640958,1,1
15.188641083,1,0
15.188641125,1,1
15.188641167,1,0
15.188641250,1,1
15.188641375,1,0
15.188641500,1,1
15.188641625,1,0
15.188641667,1,1
15.188641708,1,0
15.188641792,1,1
15.188641917,1,0
15.188641958,1,1
15.188642000,1,0
15.188642042,1,1
15.188642167,1,0
15.188642208,1,1
15.188642250,1,0
15.188642333,1,1
15.188642458,1,0
15.188642500,1,1
15.188642542,1,0
15.188642583,1,1
15.188642708,1,0
15.188642750,1,1
15.188642792,1,0
15.188642875,1,1
15.188643000,1,0
15.188643042,1,1
15.188643083,1,0
15.188643125,1,1
15.188643250,1,0
15.188643292,1,1
15.188643333,1,0
15.188643417,1,1
15.188643542,1,0
15.188643583,1,1
15.188643625,1,0
15.188643667,1,1
15.188643792,1,0
15.188643833,1,1
15.188643875,1,0
15.188643958,1,1
15.188644083,1,0
15.188644125,1,1
15.188644167,1,0
15.188644208,1,1
15.188644333,1,0
15.188644375,1,1
15.188644417,1,0
15.188644500,1,1
15.188644625,1,0
15.188644667,1,1
15.188644708,1,0
15.188644750,1,1
15.188644875,1,0
15.188644917,1,1
15.188644958,1,0
15.188645042,1,1
15.188645167,1,0
15.188645208,1,1
15.188645250,1,0
15.188645292,1,1
15.188645417,1,0
15.188645458,1,1
15.188645500,1,0
15.188645583,1,1
15.188645708,1,0
15.188645750,1,1
15.188645792,1,0
15.188645833,1,1
15.188645958,1,0
15.188646000,1,1
15.188646042,1,0
15.188646125,1,1
15.188646250,1,0
15.188646292,1,1
15.188646333,1,0
15.188646375,1,1
15.188646500,1,0
15.188646542,1,1
15.188646583,1,0
15.188646667,1,1
15.188646792,1,0
15.188646833,1,1
15.188646875,1,0
15.188646917,1,1
15.188647042,1,0
15.188647208,1,1
15.188647333,1,0
15.188647375,1,1
15.188647417,1,0
15.188647458,1,1
15.188647583,1,0
15.188647750,1,1
15.188647875,1,0
15.188647917,1,1
15.188647958,1,0
15.188648000,1,1
15.188648125,1,0
15.188648292,1,1
15.188648417,1,0
15.188648458,1,1
15.188648500,1,0
15.188648542,1,1
15.188648667,1,0
15.188648833,1,1
15.188648958,1,0
15.188649000,1,1
15.188649042,1,0
15.188649083,1,1
15.188649208,1,0
15.188649375,1,1
15.188649500,1,0
15.188649542,1,1
15.188649583,1,0
15.188649625,1,1
15.188649750,1,0
15.188649917,1,1
15.188650042,1,0
15.188650083,1,1
15.188650125,1,0
15.188650167,1,1
15.188650333,1,0
15.188650458,1,1
15.188650583,1,0
15.188650625,1,1
15.188650667,1,0
15.188650708,1,1
15.188650875,1,0
15.188651000,1,1
15.188651125,1,0
15.188651167,1,1
15.188651208,1,0
15.188651292,1,1
15.188651417,1,0
15.188651542,1,1
15.188651667,1,0
15.188651708,1,1
15.188651750,1,0
15.188651833,1,1
15.188651958,1,0
15.188652083,1,1
15.188652208,1,0
15.188652250,1,1
15.188652292,1,0
15.188652375,1,1
15.188652500,1,0
15.188652625,1,1
15.188652750,1,0
15.188652792,1,1
15.188652833,1,0
15.188652917,1,1
15.188653042,1,0
15.188653167,1,1
15.188653292,1,0
15.188653333,1,1
15.188653375,1,0
15.188653458,1,1
15.188653583,1,0
15.188653625,1,1
15.188653667,1,0
15.188653708,1,1
15.188653833,1,0
15.188653875,1,1
15.188653917,1,0
15.188654000,1,1
15.188654125,1,0
15.188654167,1,1
15.188654208,1,0
15.188654250,1,1
15.188654375,1,0
15.188654417,1,1
15.188654458,1,0
15.188654542,1,1
15.188654667,1,0
15.188654708,1,1
15.188654750,1,0
15.188654792,1,1
15.188654917,1,0
15.188654958,1,1
15.188655000,1,0
15.188655083,1,1
15.188655208,1,0
15.188655250,1,1
15.188655292,1,0
15.188655333,1,1
15.188655458,1,0
15.188655500,1,1
15.188655542,1,0
15.188655625,1,1
15.188655750,1,0
15.188655792,1,1
15.188655833,1,0
15.188655875,1,1
15.188656000,1,0
15.188656042,1,1
15.188656083,1,0
15.188656167,1,1
15.188656292,1,0
15.188656333,1,1
15.188656375,1,0
15.188656417,1,1
15.188656542,1,0
15.188656583,1,1
15.188656625,1,0
15.188656708,1,1
15.188656833,1,0
15.188656875,1,1
15.188656917,1,0
15.188656958,1,1
15.188657083,1,0
15.188657125,1,1
15.188657167,1,0
15.188657250,1,1
15.188657375,1,0
15.188657417,1,1
15.188657458,1,0
15.188657500,1,1
15.188657625,1,0
15.188657667,1,1
15.188657708,1,0
15.188657792,1,1
15.188657917,1,0
15.188657958,1,1
15.188658000,1,0
15.188658042,1,1
15.188658167,1,0
15.188658208,1,1
15.188658250,1,0
15.188658333,1,1
15.188658458,1,0
15.188658500,1,1
15.188658542,1,0
15.188658583,1,1
15.188658708,1,0
15.188658875,1,1
15.188659000,1,0
15.188659042,1,1
15.188659083,1,0
15.188659125,1,1
15.188659250,1,0
15.188659417,1,1
15.188659542,1,0
15.188659583,1,1
15.188659625,1,0
15.188659667,1,1
15.188659792,1,0
15.188659958,1,1
15.188660083,1,0
15.188660125,1,1
15.188660167,1,0
15.188660208,1,1
15.188660333,1,0
15.188660500,1,1
15.188660625,1,0
15.188660667,1,1
15.188660708,1,0
15.188660750,1,1
15.188660875,1,0
15.188661042,1,1
15.188661167,1,0
15.188661208,1,1
15.188661250,1,0
15.188661292,1,1
15.188661417,1,0
15.188661583,1,1
15.188661708,1,0
15.188661750,1,1
15.188661792,1,0
15.188661833,1,1
15.188661958,1,0
15.188662125,1,1
15.188662250,1,0
15.188662292,1,1
15.188662333,1,0
15.188662417,1,1
15.188662500,1,0
15.188662667,1,1
15.188662792,1,0
15.188662833,1,1
15.188662875,1,0
15.188662958,1,1
15.188663083,1,0
15.188663208,1,1
15.188663333,1,0
15.188663375,1,1
15.188663417,1,0
15.188663500,1,1
15.188663625,1,0
15.188663750,1,1
15.188663875,1,0
15.188663917,1,1
15.188663958,1,0
15.188664042,1,1
15.188664167,1,0
15.188664292,1,1
15.188664417,1,0
15.188664458,1,1
15.188664500,1,0
15.188664583,1,1
15.188664708,1,0
15.188664833,1,1
15.188664958,1,0
15.188665000,1,1
15.188665042,1,0
15.188665125,1,1
15.188665250,1,0
15.188665375,1,1
15.188665500,1,0
15.188665542,1,1
15.188665583,1,0
15.188665667,1,1
15.188665792,1,0
15.188665917,1,1
15.188666042,1,0
15.188666083,1,1
15.188666125,1,0
15.188666208,1,1
15.188666333,1,0
15.188666375,1,1
15.188666417,1,0
15.188666458,1,1
15.188666583,1,0
15.188666625,1,1
15.188666667,1,0
15.188666750,1,1
15.188666875,1,0
15.188666917,1,1
15.188666958,1,0
15.188667000,1,1
15.188667125,1,0
15.188667167,1,1
15.188667208,1,0
15.188667292,1,1
15.188667417,1,0
15.188667458,1,1
15.188667500,1,0
15.188667542,1,1
15.188667667,1,0
15.188667708,1,1
15.188667750,1,0
15.188667833,1,1
15.188667958,1,0
15.188668000,1,1
15.188668042,1,0
15.188668083,1,1
15.188668208,1,0
15.188668250,1,1
15.188668292,1,0
15.188668375,1,1
15.188668500,1,0
15.188668542,1,1
15.188668583,1,0
15.188668625,1,1
15.188668750,1,0
15.188668917,1,1
15.188669042,1,0
15.188669083,1,1
15.188669125,1,0
15.188669167,1,1
15.188669292,1,0
15.188669458,1,1
15.188669583,1,0
15.188669625,1,1
15.188669667,1,0
15.188669708,1,1
15.188669833,1,0
15.188670000,1,1
15.188670125,1,0
15.188670167,1,1
15.188670208,1,0
15.188670250,1,1
15.188670375,1,0
15.188670542,1,1
15.188670667,1,0
15.188670708,1,1
15.188670750,1,0
15.188670792,1,1
15.188670917,1,0
15.188671083,1,1
15.188671208,1,0
15.188671250,1,1
15.188671292,1,0
15.188671333,1,1
15.188671458,1,0
15.188671625,1,1
15.188671750,1,0
15.188671792,1,1
15.188671833,1,0
15.188671875,1,1
15.188672000,1,0
15.188672167,1,1
15.188672292,1,0
15.188672333,1,1
15.188672375,1,0
15.188672417,1,1
15.188672542,1,0
15.188672708,1,1
15.188672833,1,0
15.188672875,1,1
15.188672917,1,0
15.188672958,1,1
15.188673083,1,0
15.188673250,1,1
15.188673375,1,0
15.188673417,1,1
15.188673458,1,0
15.188673500,1,1
15.188673625,1,0
15.188673792,1,1
15.188673917,1,0
15.188673958,1,1
15.188674000,1,0
15.188674083,1,1
15.188674167,1,0
15.188674333,1,1
15.188674458,1,0
15.188674500,1,1
15.188674542,1,0
15.188674625,1,1
15.188674750,1,0
15.188674875,1,1
15.188675000,1,0
15.188675042,1,1
15.188675083,1,0
15.188675167,1,1
15.188675292,1,0
15.188675417,1,1
15.188675542,1,0
15.188675583,1,1
15.188675625,1,0
15.188675708,1,1
15.188675833,1,0
15.188675958,1,1
15.188676083,1,0
15.188676125,1,1
15.188676167,1,0
15.188676250,1,1
15.188676375,1,0
15.188676500,1,1
15.188676625,1,0
15.188676667,1,1
15.188676708,1,0
15.188676792,1,1
15.188676917,1,0
15.188677042,1,1
15.188677167,1,0
15.188677208,1,1
15.188677250,1,0
15.188677333,1,1
15.188677458,1,0
15.188677583,1,1
15.188677708,1,0
15.188677750,1,1
15.188677792,1,0
15.188677875,1,1
15.188678000,1,0
15.188678125,1,1
15.188678250,1,0
15.188678292,1,1
15.188678333,1,0
15.188678417,1,1
15.188678542,1,0
15.188678583,1,1
15.188678625,1,0
15.188678667,1,1
15.188678792,1,0
15.188678833,1,1
15.188678875,1,0
15.188678958,1,1
15.188679083,1,0
15.188679125,1,1
15.188679167,1,0
15.188679208,1,1
15.188679333,1,0
15.188679500,1,1
15.188679625,1,0
15.188679667,1,1
15.188679708,1,0
15.188679750,1,1
15.188679875,1,0
15.188680042,1,1
15.188680167,1,0
15.188680208,1,1
15.188680250,1,0
15.188680292,1,1
15.188680417,1,0
15.188680583,1,1
15.188680708,1,0
15.188680750,1,1
15.188680792,1,0
15.188680833,1,1
15.188680958,1,0
15.188681125,1,1
15.188681250,1,0
15.188681292,1,1
15.188681333,1,0
15.188681375,1,1
15.188681500,1,0
15.188681667,1,1
15.188681792,1,0
15.188681833,1,1
15.188681875,1,0
15.188681917,1,1
15.188682042,1,0
15.188682208,1,1
15.188682333,1,0
15.188682375,1,1
15.188682417,1,0
15.188682458,1,1
15.188682583,1,0
15.188682750,1,1
15.188682875,1,0
15.188682917,1,1
15.188682958,1,0
15.188683000,1,1
15.188683125,1,0
15.188683292,1,1
15.188683417,1,0
15.188683458,1,1
15.188683500,1,0
15.188683542,1,1
15.188683667,1,0
15.188683833,1,1
15.188683958,1,0
15.188684000,1,1
15.188684042,1,0
15.188684083,1,1
15.188684208,1,0
15.188684375,1,1
15.188684500,1,0
15.188684542,1,1
15.188684583,1,0
15.188684625,1,1
15.188684750,1,0
15.188684917,1,1
15.188685042,1,0
15.188685083,1,1
15.188685125,1,0
15.188685208,1,1
15.188685292,1,0
15.188685458,1,1
15.188685583,1,0
15.188685625,1,1
15.188685667,1,0
15.188685750,1,1
15.188685833,1,0
15.188686000,1,1
15.188686125,1,0
15.188686167,1,1
15.188686208,1,0
15.188686292,1,1
15.188686375,1,0
15.188686542,1,1
15.188686667,1,0
15.188686708,1,1
15.188686750,1,0
15.188686833,1,1
15.188686958,1,0
15.188687083,1,1
15.188687208,1,0
15.188687250,1,1
15.188687292,1,0
15.188687375,1,1
15.188687500,1,0
15.188687625,1,1
15.188687750,1,0
15.188687792,1,1
15.188687833,1,0
15.188687917,1,1
15.188688042,1,0
15.188688167,1,1
15.188688292,1,0
15.188688333,1,1
15.188688375,1,0
15.188688458,1,1
15.188688583,1,0
15.188688708,1,1
15.188688833,1,0
15.188688875,1,1
15.188688917,1,0
15.188689000,1,1
15.188689125,1,0
15.188689250,1,1
15.188689375,1,0
15.188689417,1,1
15.188689458,1,0
15.188689542,1,1
15.188689667,1,0
15.188689708,1,1
15.188689750,1,0
15.188689792,1,1
15.188689917,1,0
15.188689958,1,1
15.188690000,1,0
15.188690083,1,1
15.188690208,1,0
15.188690333,1,1
15.188690458,1,0
15.188690500,1,1
15.188690542,1,0
15.188690625,1,1
15.188690750,1,0
15.188690792,1,1
15.188690833,1,0
15.188690875,1,1
15.188691000,1,0
15.188691167,1,1
15.188691292,1,0
15.188691333,1,1
15.188691375,1,0
15.188691417,1,1
15.188691542,1,0
15.188691708,1,1
15.188691833,1,0
15.188691875,1,1
15.188691917,1,0
15.188691958,1,1
15.188692083,1,0
15.188692250,1,1
15.188692375,1,0
15.188692417,1,1
15.188692458,1,0
15.188692500,1,1
15.188692625,1,0
15.188692792,1,1
15.188692917,1,0
15.188692958,1,1
15.188693000,1,0
15.188693042,1,1
15.188693167,1,0
15.188693333,1,1
15.188693458,1,0
15.188693500,1,1
15.188693542,1,0
15.188693583,1,1
15.188693708,1,0
15.188693875,1,1
15.188694000,1,0
15.188694042,1,1
15.188694083,1,0
15.188694125,1,1
15.188694250,1,0
15.188694417,1,1
15.188694542,1,0
15.188694583,1,1
15.188694625,1,0
15.188694667,1,1
15.188694792,1,0
15.188694958,1,1
15.188695083,1,0
15.188695125,1,1
15.188695167,1,0
15.188695208,1,1
15.188695333,1,0
15.188695500,1,1
15.188695625,1,0
15.188695667,1,1
15.188695708,1,0
15.188695750,1,1
15.188695875,1,0
15.188696042,1,1
15.188696167,1,0
15.188696208,1,1
15.188696250,1,0
15.188696333,1,1
15.188696417,1,0
15.188696583,1,1
15.188696708,1,0
15.188696750,1,1
15.188696792,1,0
15.188696875,1,1
15.188696958,1,0
15.188697125,1,1
15.188697250,1,0
15.188697292,1,1
15.188697333,1,0
15.188697417,1,1
15.188697500,1,0
15.188697667,1,1
15.188697792,1,0
15.188697833,1,1
15.188697875,1,0
15.188697958,1,1
15.188698042,1,0
15.188698208,1,1
15.188698333,1,0
15.188698375,1,1
15.188698417,1,0
15.188698500,1,1
15.188698583,1,0
15.188698750,1,1
15.188698875,1,0
15.188698917,1,1
15.188698958,1,0
15.188699042,1,1
15.188699167,1,0
15.188699292,1,1
15.188699417,1,0
15.188699458,1,1
15.188699500,1,0
15.188699583,1,1
15.188699708,1,0
15.188699833,1,1
15.188699958,1,0
15.188700000,1,1
15.188700042,1,0
15.188700125,1,1
15.188700250,1,0
15.188700375,1,1
15.188700500,1,0
15.188700542,1,1
15.188700583,1,0
15.188700667,1,1
15.188700792,1,0
15.188700917,1,1
15.188701042,1,0
15.188701083,1,1
15.188701125,1,0
15.188701208,1,1
15.188701333,1,0
15.188701458,1,1
15.188701583,1,0
15.188701625,1,1
15.188701667,1,0
15.188701750,1,1
15.188701875,1,0
15.188702000,1,1
15.188702125,1,0
15.188702292,1,1
15.188702417,1,0
15.188702458,1,1
15.188702500,1,0
15.188702542,1,1
15.188702667,1,0
15.188702833,1,1
15.188702958,1,0
15.188703000,1,1
15.188703042,1,0
15.188703083,1,1
15.188703208,1,0
15.188703375,1,1
15.188703500,1,0
15.188703542,1,1
15.188703583,1,0
15.188703625,1,1
15.188703750,1,0
15.188703917,1,1
15.188704042,1,0
15.188704083,1,1
15.188704125,1,0
15.188704167,1,1
15.188704292,1,0
15.188704458,1,1
15.188704583,1,0
15.188704625,1,1
15.188704667,1,0
15.188704708,1,1
15.188704833,1,0
15.188705000,1,1
15.188705125,1,0
15.188705167,1,1
15.188705208,1,0
15.188705250,1,1
15.188705375,1,0
15.188705542,1,1
15.188705667,1,0
15.188705708,1,1
15.188705750,1,0
15.188705792,1,1
15.188705917,1,0
15.188706083,1,1
15.188706208,1,0
15.188706250,1,1
15.188706292,1,0
15.188706333,1,1
15.188706458,1,0
15.188706625,1,1
15.188706750,1,0
15.188706792,1,1
15.188706833,1,0
15.188706875,1,1
15.188707000,1,0
15.188707167,1,1
15.188707292,1,0
15.188707333,1,1
15.188707375,1,0
15.188707458,1,1
15.188707542,1,0
15.188707708,1,1
15.188707833,1,0
15.188707875,1,1
15.188707917,1,0
15.188708000,1,1
15.188708083,1,0
15.188708250,1,1
15.188708375,1,0
15.188708417,1,1
15.188708458,1,0
15.188708542,1,1
15.188708625,1,0
15.188708792,1,1
15.188708917,1,0
15.188708958,1,1
15.188709000,1,0
15.188709083,1,1
15.188709167,1,0
15.188709333,1,1
15.188709458,1,0
15.188709500,1,1
15.188709542,1,0
15.188709625,1,1
15.188709708,1,0
15.188709875,1,1
15.188710000,1,0
15.188710042,1,1
15.188710083,1,0
15.188710167,1,1
15.188710250,1,0
15.188710417,1,1
15.188710542,1,0
15.188710583,1,1
15.188710625,1,0
15.188710708,1,1
15.188710833,1,0
15.188710958,1,1
15.188711083,1,0
15.188711125,1,1
15.188711167,1,0
15.188711250,1,1
15.188711375,1,0
15.188711500,1,1
15.188711625,1,0
15.188711667,1,1
15.188711708,1,0
15.188711792,1,1
15.188711917,1,0
15.188712042,1,1
15.188712167,1,0
15.188712208,1,1
15.188712250,1,0
15.188712333,1,1
